actorId,primaryName,validCount,averRating,averVote
nm0889152,Vanity,9,5.4,2780.222222222222
nm0340729,Michael Greyeyes,3,6.8,2779.6666666666665
nm1384721,Özcan Deniz,11,5.281818181818182,2779.6363636363635
nm0281359,Flea,5,5.94,2779.6
nm0659325,Richard Panebianco,3,6.466666666666666,2778.6666666666665
nm0804605,Jon Skolmen,8,5.65,2778.5
nm0765789,Katsuhiko Sasaki,4,5.7749999999999995,2778.5
nm0722629,Matthew Rhys,13,6.115384615384615,2776.0
nm0323877,Michelle Goddet,4,6.525,2775.5
nm3141662,Frederikke Dahl Hansen,4,6.449999999999999,2775.0
nm0813565,Alex Solowitz,3,5.466666666666666,2772.6666666666665
nm0511458,Gunnel Lindblom,20,6.4799999999999995,2772.6
nm2049889,Barlow Jacobs,4,6.074999999999999,2772.5
nm0295506,Colin Friels,26,6.234615384615385,2772.3846153846152
nm0037816,Robert Arthur,10,6.409999999999999,2772.0
nm0186728,Clayne Crawford,14,6.3999999999999995,2771.3571428571427
nm0773932,Maria Schneider,22,6.5227272727272725,2771.1363636363635
nm0053230,Luca Barbareschi,16,5.19375,2769.75
nm1918862,Déborah François,18,6.161111111111112,2769.0555555555557
nm0549826,Sean Marquette,3,6.366666666666667,2768.0
nm0298048,Masaharu Fukuyama,7,6.871428571428572,2766.1428571428573
nm0492065,Timo Lavikainen,3,6.633333333333333,2765.3333333333335
nm0001963,Jesse Borrego,10,7.040000000000001,2764.5
nm0001397,Brion James,31,5.0290322580645155,2764.1935483870966
nm0195291,Mirella D'Angelo,6,6.483333333333333,2764.0
nm0364203,William Harrigan,9,6.766666666666667,2763.6666666666665
nm0023885,Tom Amandes,3,5.933333333333334,2763.0
nm3761132,Gulshan Devaiah,7,7.157142857142858,2760.285714285714
nm0171475,John Colicos,9,5.588888888888889,2759.5555555555557
nm0906627,Ralph Waite,6,6.033333333333334,2758.5
nm1757718,Richard Glover,4,6.625,2758.0
nm6390427,Charlie Heaton,4,6.3999999999999995,2756.5
nm0298221,Drew Fuller,7,5.8,2753.714285714286
nm1485637,Numan Acar,11,6.209090909090909,2753.5454545454545
nm0909412,Martin Wallström,7,6.542857142857143,2753.4285714285716
nm0324501,Carl Goetz,3,7.233333333333333,2753.0
nm0371579,Jim Haynie,8,5.7875000000000005,2752.625
nm0665555,Vinay Pathak,22,6.377272727272726,2751.0
nm0448223,Merle Kennedy,3,5.1000000000000005,2750.6666666666665
nm0667350,Jay Paulson,4,5.25,2749.5
nm0556654,Connie Mason,3,5.8,2748.3333333333335
nm0429399,Ty Jones,4,6.0,2747.75
nm0470522,Diether Krebs,3,6.066666666666666,2747.6666666666665
nm0142539,Brent Carver,4,5.875,2747.5
nm0431438,Mark Joy,5,5.88,2746.8
nm0223157,Colleen Dewhurst,12,6.449999999999998,2746.5833333333335
nm3179972,Whitney Moore,8,3.5875000000000004,2745.875
nm0836729,Ernst Stötzner,3,6.0,2745.3333333333335
nm0778568,Edith Scob,22,6.295454545454546,2744.590909090909
nm3892419,Humaima Malik,3,6.833333333333333,2744.0
nm0335344,David Marshall Grant,5,6.220000000000001,2742.8
nm0579159,Michael Mendl,6,6.933333333333334,2742.3333333333335
nm0402730,Bill Hunter,22,6.181818181818183,2741.9545454545455
nm0443577,Lainie Kazan,13,5.676923076923078,2741.923076923077
nm0743679,Merrie Lynn Ross,3,4.7,2741.3333333333335
nm0945131,Kôji Yakusho,46,7.002173913043477,2740.782608695652
nm0945734,Tsutomu Yamazaki,37,7.083783783783783,2740.2702702702704
nm1076281,Tayfun Coragan,5,7.4799999999999995,2740.0
nm0136789,Roger Carel,29,5.889655172413794,2739.310344827586
nm0900004,Antoine Vitez,3,6.866666666666666,2738.3333333333335
nm1776820,Steve Little,4,6.625,2737.5
nm3751258,Sanjar Madi,3,4.633333333333333,2737.0
nm0361407,Jugal Hansraj,11,6.090909090909091,2736.818181818182
nm1759165,Ersin Korkut,3,5.866666666666667,2734.6666666666665
nm0793634,Sab Shimono,12,6.358333333333334,2734.5
nm0493691,Veronica Lazar,3,6.233333333333333,2734.0
nm0656180,Geneviève Page,20,6.0649999999999995,2733.95
nm0293466,Kathleen Freeman,6,6.3,2732.6666666666665
nm0034519,Victor Argo,11,6.472727272727273,2732.4545454545455
nm0733678,Alex Rocco,18,5.7444444444444445,2732.1111111111113
nm0341518,Hugh Griffith,24,6.324999999999999,2731.9583333333335
nm2322406,Gunner Wright,3,6.666666666666667,2731.6666666666665
nm0190817,Gábor Csöre,3,5.166666666666667,2731.3333333333335
nm0181920,James Cosmo,27,5.903703703703704,2730.8888888888887
nm0277424,Jon Finch,18,5.877777777777777,2730.8333333333335
nm0902059,Tomas von Brömssen,11,6.327272727272728,2730.5454545454545
nm0004767,Joseph Bologna,15,5.8066666666666675,2729.133333333333
nm0389527,Gabriel Hogan,4,5.175,2728.75
nm3191754,Emi Takei,4,6.7,2728.5
nm0516145,Sue Lloyd,5,5.220000000000001,2725.0
nm6257719,Yousef Erakat,3,3.966666666666667,2720.6666666666665
nm0365281,Rosemary Harris,6,6.666666666666667,2720.3333333333335
nm0786919,Safak Sezer,10,3.96,2719.3
nm0173997,Maurice Compte,6,6.633333333333334,2719.1666666666665
nm0344348,Yilmaz Gruda,10,5.08,2718.7
nm0778642,Peter Scolari,3,5.066666666666666,2717.3333333333335
nm0795289,Max Showalter,6,6.3,2717.3333333333335
nm0114441,Philip Martin Brown,3,6.266666666666667,2717.0
nm2700631,Hazal Kaya,3,5.666666666666667,2715.6666666666665
nm0722013,Rondel Reynoldson,3,6.6000000000000005,2715.3333333333335
nm0765499,Awa Sene Sarr,3,6.933333333333333,2715.0
nm2685937,Ruth Vega Fernandez,4,6.125,2714.75
nm1699257,Vildan Atasever,6,5.8,2714.3333333333335
nm1982266,Kristen Hager,5,5.720000000000001,2711.4
nm0002004,Sarita Choudhury,17,6.447058823529411,2710.4117647058824
nm0032892,Masako Araki,3,6.933333333333334,2710.0
nm0767027,Alejo Sauras,7,5.642857142857143,2709.714285714286
nm0827594,Tisha Sterling,5,5.9799999999999995,2709.6
nm0385029,Ali Hillis,6,5.849999999999999,2709.1666666666665
nm1028580,Tae-hyun Cha,22,6.527272727272726,2708.2727272727275
nm0888882,Laura Vandervoort,5,5.800000000000001,2705.8
nm1870434,Eleanor Tomlinson,4,6.25,2705.0
nm0706842,Mel Raido,4,5.6,2705.0
nm2696897,G.K. Bowes,3,6.0,2703.3333333333335
nm0440229,Vincent Kartheiser,12,5.933333333333334,2703.25
nm0919867,Frederick Weller,7,6.114285714285714,2703.1428571428573
nm0077873,Jean-Yves Berteloot,3,6.166666666666667,2702.6666666666665
nm0301381,Courtney Gains,11,5.063636363636364,2701.909090909091
nm1671184,Arta Dobroshi,3,6.966666666666666,2701.6666666666665
nm3324982,Kyle Mooney,3,6.766666666666667,2701.3333333333335
nm0712546,Paresh Rawal,102,5.6254901960784345,2701.0098039215686
nm0233104,David Dontoh,3,7.233333333333333,2700.6666666666665
nm0304579,Richard Gant,5,5.92,2700.4
nm1249263,Margarete Tiesel,3,5.733333333333333,2699.0
nm0761212,Dominique Sanda,34,6.3764705882352954,2698.5882352941176
nm0416253,Adam James,3,6.6000000000000005,2698.0
nm1832004,Shiney Ahuja,10,5.67,2697.8
nm0123201,Jackie Burroughs,15,6.533333333333334,2697.6666666666665
nm0579823,Oleg Menshikov,18,6.622222222222222,2697.1666666666665
nm0096608,Yamil Borges,3,7.033333333333334,2697.0
nm1259068,Josh Henderson,3,5.6000000000000005,2696.6666666666665
nm0156241,Arthur Chesney,3,7.066666666666666,2696.3333333333335
nm0274750,Claudia Ferri,3,5.6000000000000005,2696.0
nm0059215,Mischa Barton,32,4.771875,2695.59375
nm0376602,Shirley Henderson,15,6.433333333333334,2693.6
nm0221102,Marie-Christine Descouard,4,6.324999999999999,2692.5
nm0476223,Takeshi Kusao,11,6.945454545454546,2691.090909090909
nm0867622,Jean Topart,7,6.428571428571429,2690.5714285714284
nm2267063,Hanna Mangan Lawrence,7,5.857142857142857,2690.285714285714
nm0136147,Antony Carbone,3,5.0,2690.0
nm1834096,Claire van der Boom,5,6.459999999999999,2689.4
nm0339669,Nora Gregor,9,6.766666666666667,2688.5555555555557
nm1331851,Kristen Kerr,5,6.26,2686.2
nm1479650,Vipin Sharma,5,7.040000000000001,2685.2
nm0662160,Corey Parker,6,5.733333333333334,2684.8333333333335
nm0604430,Diogo Morgado,7,5.257142857142857,2684.714285714286
nm0271136,Andi Feldmann,4,5.725,2684.0
nm0731772,Cliff Robertson,46,6.230434782608696,2683.413043478261
nm0438465,Annu Kapoor,20,6.095,2681.0
nm0031844,Takeshi Aono,15,6.96,2680.4666666666667
nm1250558,Valeriu Andriutã,4,7.2,2679.5
nm0757087,Maaya Sakamoto,30,7.209999999999999,2678.6
nm0824373,Johanna ter Steege,20,6.5550000000000015,2678.5
nm0004893,Hallie Kate Eisenberg,3,5.566666666666667,2678.3333333333335
nm0528462,Susan Lynch,14,6.1,2677.9285714285716
nm0520234,Kamala Lopez,4,5.324999999999999,2677.75
nm0570297,Tom McGuire,4,6.65,2677.25
nm0384628,Robin Hill,3,6.266666666666666,2675.3333333333335
nm0259762,Tommi Eronen,7,5.942857142857143,2674.714285714286
nm0616960,Richard Mylan,3,6.733333333333333,2672.3333333333335
nm2118666,Maiara Walsh,8,5.6000000000000005,2669.375
nm0807503,Brandon Smith,4,4.75,2667.75
nm0409296,Makio Inoue,8,6.95,2667.75
nm0244999,Daniel Duval,22,6.309090909090909,2666.7727272727275
nm0609215,Josh Mostel,6,5.383333333333334,2665.6666666666665
nm0592960,Karen M. Waldron,3,4.666666666666667,2665.6666666666665
nm0910935,Jean Wang,6,6.633333333333333,2664.5
nm0719692,Michael Rennie,37,6.332432432432434,2663.2702702702704
nm1194672,Julie Gonzalo,4,5.6499999999999995,2660.25
nm0358922,Emily Hampshire,12,5.591666666666668,2660.0
nm0001002,Dean Cain,44,4.884090909090909,2659.4545454545455
nm0628017,Barry Newman,11,5.890909090909091,2657.7272727272725
nm0002105,Judith Godrèche,25,5.871999999999999,2657.6
nm2539653,Laura Verlinden,4,6.7,2656.75
nm0665715,Charles Paton,3,5.8,2653.6666666666665
nm1586095,Ghassan Massoud,6,6.8,2652.1666666666665
nm0774337,Jill Schoelen,8,5.6125,2650.75
nm1199707,Sheron Menezzes,3,5.3999999999999995,2649.0
nm0000509,Bela Lugosi,68,5.9823529411764715,2647.1176470588234
nm4392718,Andrew Bachelor,3,6.266666666666666,2646.6666666666665
nm5490961,Kika Magalhães,3,5.866666666666667,2646.0
nm0000845,Tallulah Bankhead,10,6.7,2645.8
nm0645120,Carol Ohmart,9,6.122222222222223,2645.222222222222
nm0495799,Laurence Leboeuf,9,6.122222222222223,2644.1111111111113
nm0490734,Philippe Laudenbach,9,6.644444444444445,2642.8888888888887
nm0001324,Ian Hart,30,6.543333333333332,2642.8333333333335
nm0619824,Yôko Naitô,3,7.766666666666667,2641.6666666666665
nm2276340,Teodor Corban,5,7.080000000000001,2638.6
nm1123937,Rohit Roy,8,5.45,2637.75
nm0038673,William Ash,3,6.366666666666667,2637.6666666666665
nm0924684,David A.R. White,21,5.014285714285715,2635.285714285714
nm0175369,Walter Connolly,37,6.821621621621622,2634.9189189189187
nm0000947,Karen Black,81,5.344444444444443,2634.0246913580245
nm1083404,Sarah Shahi,5,6.1000000000000005,2633.6
nm0238694,Brad Dryborough,4,5.5,2633.5
nm0656768,Géraldine Pailhas,34,5.9794117647058815,2633.3823529411766
nm0676492,Jean Peters,18,6.872222222222222,2629.6666666666665
nm0580886,Lee Meriwether,11,5.9818181818181815,2629.5454545454545
nm0136692,Rogério Cardoso,3,7.3,2629.3333333333335
nm0103071,Richard Bradford,7,6.271428571428571,2627.8571428571427
nm0917912,Tor Weijden,3,7.633333333333333,2627.3333333333335
nm0782943,Concordia Selander,3,7.099999999999999,2627.0
nm0526999,Bert Luppes,3,6.733333333333334,2626.6666666666665
nm0002663,Diane Ladd,28,5.675,2626.3928571428573
nm0262374,Wesley Eure,3,5.566666666666666,2625.6666666666665
nm0209409,Antonio de la Torre,17,6.264705882352941,2623.1176470588234
nm0643000,Simon Oakland,4,7.175,2621.25
nm0915536,David Wayne,23,6.517391304347828,2620.521739130435
nm3561501,Sathyan,8,4.4,2620.5
nm0613997,Christopher Murney,4,6.949999999999999,2620.5
nm0878768,Aisha Tyler,3,6.7,2620.3333333333335
nm0684521,Gordon Pinsent,19,6.694736842105263,2619.9473684210525
nm0031612,Eduardo Antuña,4,6.574999999999999,2619.5
nm1128418,Robert Pralgo,15,5.6866666666666665,2619.4666666666667
nm0280521,Gabrielle Fitzpatrick,3,4.833333333333333,2619.0
nm0701747,Jasper Pääkkönen,10,6.05,2618.3
nm3096796,Lia Marie Johnson,5,6.82,2618.2
nm0376828,Wouter Hendrickx,4,6.6,2617.75
nm1759942,Rebekah Brandes,6,6.050000000000001,2617.6666666666665
nm0005246,Esai Morales,17,5.729411764705882,2617.6470588235293
nm1375717,Vishal Malhotra,3,5.033333333333334,2617.3333333333335
nm0244707,André Dussollier,80,6.238749999999999,2617.05
nm0839730,Tammin Sursok,5,4.4799999999999995,2616.8
nm0001863,Kari Wuhrer,23,4.786956521739131,2615.9565217391305
nm0820282,Aditya Srivastava,8,6.2625,2614.125
nm0439344,Anna Karina,43,6.61627906976744,2613.8372093023254
nm0590055,John Mills,71,6.599999999999999,2611.6619718309857
nm0223499,Ayesha Dharker,5,7.08,2611.0
nm1917423,Eman Xor Oña,3,7.033333333333334,2610.3333333333335
nm0566089,Stephen McCole,5,6.5,2610.2
nm1013376,Lisa Flanagan,3,6.266666666666667,2609.3333333333335
nm0610593,Leonid Mozgovoy,8,6.85,2608.625
nm0077715,Dorothée Berryman,13,6.153846153846152,2608.3846153846152
nm0001437,Emir Kusturica,6,6.500000000000001,2606.6666666666665
nm2286188,Manu Rishi Chadha,8,6.6875,2605.5
nm0494189,Odile Le Clezio,3,5.866666666666666,2605.0
nm0501256,Valérie Lemercier,17,5.7294117647058815,2604.294117647059
nm2107665,Liam Boyle,4,5.75,2603.5
nm0355181,H.B. Halicki,3,5.833333333333333,2602.3333333333335
nm0927907,Aurélien Wiik,9,5.955555555555557,2602.222222222222
nm0137524,Lynn Carlin,7,6.8428571428571425,2601.8571428571427
nm0660327,Irene Papas,42,6.671428571428571,2601.4761904761904
nm0208850,Consuelo De Haviland,6,5.3999999999999995,2600.6666666666665
nm0888418,Marina de Van,4,6.275,2600.5
nm0736263,Daniel Roebuck,20,6.16,2599.55
nm0020329,Brittany Allen,6,5.433333333333334,2599.5
nm0018080,Aki Aleong,4,3.8499999999999996,2599.25
nm0090225,Michael Boatman,10,5.91,2598.6
nm0777788,Matthias Schweighöfer,25,5.808,2597.84
nm3362169,Man-sik Jeong,15,6.7733333333333325,2596.3333333333335
nm0835759,Katie Stuart,5,5.040000000000001,2594.0
nm1440023,Simon Barrett,3,5.266666666666667,2593.3333333333335
nm0856908,Eric Thal,6,5.550000000000001,2592.1666666666665
nm0784200,Demet Sener,3,4.833333333333333,2591.0
nm0761587,Jay O. Sanders,12,6.341666666666668,2590.0833333333335
nm0786891,Delphine Seyrig,28,6.792857142857142,2589.964285714286
nm0303981,Robin Gammell,4,6.800000000000001,2587.0
nm1727210,Öner Erkan,4,7.125,2586.5
nm0395850,Dominique Horwitz,15,6.453333333333335,2586.4
nm0619187,Tomoya Nagase,5,6.779999999999999,2586.0
nm0691420,Hristina Popovic,5,6.32,2585.8
nm0870780,Christian Tramitz,14,5.578571428571427,2584.9285714285716
nm0164918,Melinda Clarke,5,4.220000000000001,2584.8
nm0110334,Nicolas Bro,25,5.98,2580.68
nm0116040,Natja Brunckhorst,7,6.2142857142857135,2580.5714285714284
nm1731801,Timuçin Esen,4,6.4,2580.0
nm0005422,Hilary Shepard,3,4.666666666666667,2578.0
nm0138040,Veronica Carlson,4,6.45,2577.75
nm0312648,Zuhal Gencer,10,6.7,2577.6
nm4187130,Sam Keeley,4,4.949999999999999,2577.25
nm0831471,Shirley Stoler,3,6.666666666666667,2576.6666666666665
nm0696059,Laura Prepon,5,5.76,2576.6
nm0360481,Mathew Karedas,3,5.666666666666667,2575.3333333333335
nm0292528,Mark Frazer,3,5.666666666666667,2575.3333333333335
nm0097392,Christian Borromeo,8,6.2125,2574.875
nm0913797,Gedde Watanabe,4,5.2250000000000005,2574.75
nm3312754,Nadir Saribacak,3,7.266666666666667,2574.3333333333335
nm0001367,C. Thomas Howell,74,5.047297297297297,2574.310810810811
nm0015913,Devon Alan,3,6.733333333333333,2572.0
nm2864046,Louise Bourgoin,13,5.838461538461539,2571.846153846154
nm0569336,Sean McGinley,6,6.766666666666667,2571.8333333333335
nm3475396,Macarena García,3,6.666666666666667,2571.6666666666665
nm0186903,Michael Crawford,13,6.553846153846153,2571.3076923076924
nm0743304,Chelcie Ross,5,6.619999999999999,2570.8
nm0404046,Ruth Hussey,29,6.427586206896551,2570.310344827586
nm2902567,Aneurin Barnard,7,5.457142857142856,2570.285714285714
nm0526859,Kathleen Luong,3,7.0,2570.0
nm1180835,Christine Bottomley,3,5.8999999999999995,2570.0
nm0716293,Saskia Reeves,10,6.51,2569.0
nm0587791,Patrick Mille,9,5.677777777777778,2567.5555555555557
nm0034492,Carmen Argenziano,14,6.164285714285714,2567.3571428571427
nm1316819,Terry Stone,8,4.9125,2567.25
nm0000135,John Denver,3,6.166666666666667,2567.0
nm0001256,Greta Garbo,27,7.022222222222222,2565.8518518518517
nm0463435,Susan Kohner,7,6.828571428571429,2565.0
nm2972478,Julia Voth,5,5.74,2564.6
nm0702479,Marília Pêra,13,6.3076923076923075,2564.4615384615386
nm0123946,Michael Buscemi,5,7.220000000000001,2563.4
nm0052023,Donatas Banionis,25,6.8039999999999985,2563.28
nm0747099,Lise Roy,5,6.34,2563.2
nm2974069,Danny Flaherty,3,6.133333333333333,2562.3333333333335
nm5249562,Pooja Hegde,4,5.65,2562.0
nm0468651,Wladyslaw Kowalski,18,6.58888888888889,2561.722222222222
nm0912916,Kiersten Warren,4,6.0249999999999995,2561.0
nm2362713,Stephanie Sigman,7,5.971428571428572,2561.0
nm0225460,Dale Dickey,14,6.407142857142857,2560.785714285714
nm0560962,Carmen Maura,72,6.256944444444445,2560.4444444444443
nm0341431,Andy Griffith,8,6.8374999999999995,2559.625
nm0232627,Bernard-Pierre Donnadieu,13,6.038461538461538,2559.5384615384614
nm3701064,Iwan Rheon,7,5.928571428571429,2559.0
nm1560374,Ji-min Kwak,5,6.220000000000001,2557.6
nm0364744,Hank Harris,4,5.8,2557.0
nm0516876,Gene Lockhart,39,6.561538461538461,2555.948717948718
nm3011132,Kai Inowaki,3,6.633333333333333,2555.3333333333335
nm0804218,Claire Skinner,3,6.599999999999999,2555.0
nm0001979,Tom Burlinson,10,6.209999999999999,2554.8
nm0268331,Sharon Farrell,10,5.540000000000001,2554.8
nm1041607,Lorraine Stanley,3,7.033333333333334,2554.3333333333335
nm0233753,Françoise Dorléac,10,6.540000000000001,2553.9
nm1345685,Adrian Bouchet,7,5.1000000000000005,2553.714285714286
nm2102514,Harman Baweja,5,4.94,2553.4
nm2927993,Agustín Silva,3,6.8,2553.0
nm0685755,John Paul Pitoc,3,6.433333333333334,2553.0
nm0212567,Brian Deacon,4,7.05,2552.5
nm0433479,Lennart Jähkel,9,6.111111111111111,2552.222222222222
nm5200884,Elcin Atamgüc,3,6.5,2552.0
nm0193661,Sinéad Cusack,12,6.266666666666667,2550.5
nm1494493,Ipek Tuzcuoglu,3,5.433333333333334,2549.6666666666665
nm0580882,Philip Merivale,10,6.32,2549.4
nm1553954,Itay Tiran,6,6.5,2549.3333333333335
nm0292182,Laura Fraser,20,6.135,2549.25
nm0000991,Geneviève Bujold,46,6.363043478260869,2547.6521739130435
nm0531705,Edmund MacDonald,5,6.5,2547.0
nm0787509,Renuka Shahane,6,7.316666666666667,2547.0
nm0477785,Edda Köchl,3,7.066666666666666,2546.0
nm6982686,Logan Paul,3,5.133333333333333,2545.6666666666665
nm3109407,Shiv Pandit,7,5.957142857142857,2545.5714285714284
nm0484716,Janet Landgard,3,5.166666666666667,2544.6666666666665
nm3842427,Greta Scarano,5,6.4,2544.6
nm0721031,Alejandro Rey,4,5.449999999999999,2544.0
nm2621785,Pauline Acquart,3,6.566666666666667,2543.3333333333335
nm0001651,Basil Rathbone,66,6.6439393939393945,2543.2727272727275
nm0001108,Robert Davi,43,4.876744186046511,2542.860465116279
nm0000052,Marcello Mastroianni,112,6.650000000000001,2542.7678571428573
nm2293451,Cristian Valencia,3,5.233333333333333,2542.6666666666665
nm0005535,Estella Warren,14,4.807142857142858,2541.0714285714284
nm1285504,Amanda Pilke,3,6.666666666666667,2540.3333333333335
nm0670350,Filip Peeters,8,6.35,2539.125
nm0084267,Val Bisoglio,3,5.633333333333333,2539.0
nm0154122,Dhritiman Chatterjee,20,7.049999999999999,2537.65
nm2957696,François Arnaud,10,6.219999999999999,2537.0
nm0363117,Susannah Harker,4,6.575,2535.75
nm0003203,Mel Welles,6,4.683333333333334,2535.5
nm0357327,Evelyn Hamann,3,6.833333333333333,2535.0
nm0148041,Adolfo Celi,50,6.226,2534.58
nm5685980,Rajesh Tailang,3,6.833333333333333,2533.6666666666665
nm1732403,Brianne Davis,7,4.871428571428572,2532.8571428571427
nm0045461,Alicja Bachleda,12,6.191666666666667,2532.75
nm1399243,Sonu Sood,27,5.677777777777778,2530.814814814815
nm2834250,Natalie Hall,4,5.525,2530.75
nm0343472,Paul Gross,7,6.457142857142856,2530.5714285714284
nm0243082,John Dunsworth,4,6.825,2530.25
nm1835900,Courtney Ford,4,5.925,2530.25
nm0419747,Billy Jayne,5,5.2,2530.2
nm0865273,Russell Todd,3,4.833333333333333,2529.6666666666665
nm0559405,Eiko Matsuda,6,6.733333333333333,2529.6666666666665
nm1059103,Vivek Oberoi,22,4.963636363636363,2529.590909090909
nm1472589,Colton Dunn,4,5.075,2529.25
nm0611315,Anita Mui,38,6.355263157894736,2529.0789473684213
nm0000629,Claudia Schiffer,3,4.8999999999999995,2527.6666666666665
nm1067368,Hiroki Touchi,4,7.225,2527.0
nm3197772,Kacey Mottet Klein,6,6.7,2526.8333333333335
nm0559483,Yasuko Matsui,6,6.283333333333334,2525.6666666666665
nm0001441,Christine Lahti,16,6.218749999999999,2522.9375
nm0637259,Tuva Novotny,27,5.870370370370369,2522.5925925925926
nm0461746,Sidse Babett Knudsen,21,6.2333333333333325,2522.5238095238096
nm0310248,Dan Gauthier,3,5.733333333333333,2521.6666666666665
nm0000869,Alan Bates,38,6.639473684210527,2521.5
nm0908685,Jack Wallace,6,6.433333333333334,2520.6666666666665
nm0782213,Santiago Segura,22,5.345454545454546,2520.5
nm0052410,Reggie Bannister,22,5.050000000000001,2519.0454545454545
nm0001464,Kay Lenz,14,5.549999999999999,2518.5714285714284
nm0121508,Paul Burian,3,7.3999999999999995,2517.6666666666665
